snapshot_date,level,name,n_msp_total,n_ul,n_ip,workers_total,workers_ul_micro,workers_ul_small,workers_ul_medium,workers_ip_total
2025-08-10,region,Чувашская Республика - Чувашия,47276,12725,34551,114062.0,30450.0,46144.0,14024.0,23444.0
2025-08-10,region,Кировская область,46439,15846,30593,125681.0,33243.0,44199.0,18297.0,29942.0
2025-08-10,region,Нижегородская область,129254,48247,81007,375466.0,118416.0,136929.0,55941.0,64180.0
2025-08-10,region,Оренбургская область,61740,15622,46118,133698.0,37259.0,44248.0,18531.0,33660.0
2025-08-10,region,Пензенская область,46361,12001,34360,118074.0,30039.0,38778.0,16561.0,32696.0
2025-08-10,region,Пермский край,102115,33466,68649,259149.0,77797.0,86151.0,34967.0,60234.0
2025-08-10,region,Самарская область,132985,50214,82771,352889.0,125847.0,124538.0,54315.0,48189.0
2025-08-10,region,Саратовская область,76968,22461,54507,194071.0,55332.0,64981.0,24778.0,48980.0
2025-08-10,region,Ульяновская область,44224,14009,30215,111894.0,32697.0,40514.0,15432.0,23251.0
2025-08-10,FO,Уральский федеральный округ,532648,182481,350167,1285781.0,411687.0,441563.0,176792.0,255739.0
2025-08-10,region,Курганская область,23235,6074,17161,63367.0,14829.0,19200.0,8846.0,20492.0
2025-08-10,region,Свердловская область,210356,78972,131384,524063.0,173851.0,181271.0,69621.0,99320.0
2025-08-10,region,Тюменская область,75952,26767,49185,186365.0,63628.0,66178.0,20831.0,35728.0
2025-08-10,region,Челябинская область,142817,50077,92740,334402.0,110010.0,115181.0,43399.0,65812.0
2025-08-10,region,Ханты-Мансийский автономный округ - Югра,62088,16466,45622,138220.0,38878.0,47272.0,26543.0,25527.0
2025-08-10,region,Ямало-Ненецкий автономный округ,18200,4125,14075,39364.0,10491.0,12461.0,7552.0,8860.0
2025-08-10,FO,Сибирский федеральный округ,640081,220749,419332,1530421.0,493946.0,528398.0,199560.0,308517.0
2025-08-10,region,Республика Алтай,9413,2379,7034,17448.0,4696.0,5009.0,2837.0,4906.0
2025-08-10,region,Республика Тыва,9721,1420,8301,9015.0,2805.0,2320.0,804.0,3086.0
2025-08-10,region,Республика Хакасия,18056,4428,13628,35488.0,9081.0,10183.0,3187.0,13037.0
2025-08-10,region,Алтайский край,78059,25884,52175,200386.0,56785.0,70609.0,30762.0,42230.0
2025-08-10,region,Красноярский край,111078,39033,72045,249885.0,83947.0,83995.0,31354.0,50589.0
2025-08-10,region,Иркутская область,88950,29336,59614,197557.0,64162.0,65478.0,24852.0,43065.0
2025-08-10,region,Кемеровская область,70761,21903,48858,174562.0,53899.0,63771.0,22436.0,34456.0
2025-08-10,region,Новосибирская область,149009,59826,89183,380677.0,138317.0,139880.0,47995.0,54485.0
2025-08-10,region,Омская область,64360,21144,43216,166182.0,48501.0,52884.0,21968.0,42829.0
2025-08-10,region,Томская область,40674,15396,25278,99221.0,31753.0,34269.0,13365.0,19834.0
2025-08-10,FO,Дальневосточный федеральный округ,326708,109503,217205,674854.0,224202.0,213385.0,68428.0,168839.0
2025-08-10,region,Республика Бурятия,32908,9340,23568,56600.0,17871.0,15485.0,4313.0,18931.0
2025-08-10,region,Республика Саха (Якутия),43240,11067,32173,57068.0,19278.0,17738.0,3661.0,16391.0
2025-08-10,region,Приморский край,89423,35275,54148,198400.0,73314.0,62190.0,19842.0,43054.0
2025-08-10,region,Хабаровский край,52173,21260,30913,121788.0,44946.0,40247.0,11710.0,24885.0
2025-08-10,region,Амурская область,28800,9158,19642,68183.0,19039.0,22372.0,7620.0,19152.0
2025-08-10,region,Камчатский край,15150,5063,10087,31318.0,9005.0,9008.0,5683.0,7622.0
2025-08-10,region,Магаданская область,6688,2161,4527,14886.0,4583.0,5618.0,2026.0,2659.0
2025-08-10,region,Сахалинская область,22822,7581,15241,53873.0,16568.0,18192.0,7128.0,11985.0
2025-08-10,region,Забайкальский край,30075,7178,22897,61718.0,16450.0,19005.0,5547.0,20716.0
2025-08-10,region,Еврейская автономная область,3764,974,2790,7394.0,1999.0,2302.0,525.0,2568.0
2025-08-10,region,Чукотский автономный округ,1665,446,1219,3626.0,1149.0,1228.0,373.0,876.0
2025-08-10,FO,Юго-Западные субъекты Российской Федерации,118315,15868,102447,153479.0,39170.0,35366.0,17236.0,61707.0
2025-08-10,region,Запорожская область,16498,2152,14346,18885.0,6092.0,4787.0,1450.0,6556.0
2025-08-10,region,Донецкая Народная Республика,55425,8170,47255,73133.0,18920.0,14758.0,9406.0,30049.0
2025-08-10,region,Луганская Народная Республика,38162,4216,33946,53846.0,11242.0,14268.0,5579.0,22757.0
2025-08-10,region,Херсонская область,8230,1330,6900,7615.0,2916.0,1553.0,801.0,2345.0
2026-01-10,RF,Российская Федерация,6835555,2196359,4639196,15128928.0,5047820.0,5272226.0,2033665.0,2775217.0
2026-01-10,FO,Центральный федеральный округ,2133523,780495,1353028,5120491.0,1833752.0,1870409.0,734732.0,681598.0
2026-01-10,region,Белгородская область,63942,17085,46857,135292.0,38931.0,48202.0,22841.0,25318.0
2026-01-10,region,Брянская область,38341,8881,29460,87997.0,21958.0,33694.0,10804.0,21541.0
2026-01-10,region,Владимирская область,54786,14991,39795,129643.0,35807.0,47195.0,19480.0,27161.0
2026-01-10,region,Воронежская область,92595,27014,65581,229238.0,66596.0,87026.0,28484.0,47132.0
2026-01-10,region,Ивановская область,44241,15588,28653,112369.0,33842.0,37845.0,12908.0,27774.0
2026-01-10,region,Калужская область,46323,13299,33024,104100.0,31203.0,40364.0,14055.0,18478.0
2026-01-10,region,Костромская область,24008,7434,16574,74621.0,18822.0,25701.0,8847.0,21251.0
2026-01-10,region,Курская область,35559,8729,26830,76289.0,20566.0,25920.0,9215.0,20588.0
2026-01-10,region,Липецкая область,41769,11232,30537,94934.0,29072.0,34599.0,14660.0,16603.0
2026-01-10,region,Московская область,478705,132072,346633,863499.0,300380.0,308648.0,124594.0,129877.0
2026-01-10,region,Орловская область,25839,6795,19044,61099.0,16124.0,21704.0,7939.0,15332.0
2026-01-10,region,Рязанская область,43441,13576,29865,118804.0,34601.0,42204.0,17364.0,24635.0
2026-01-10,region,Смоленская область,40572,15825,24747,99235.0,32261.0,34317.0,13852.0,18805.0
2026-01-10,region,Тамбовская область,31278,7421,23857,71907.0,19113.0,24722.0,11001.0,17071.0
2026-01-10,region,Тверская область,49064,16641,32423,127241.0,40095.0,46594.0,15999.0,24553.0
2026-01-10,region,Тульская область,55734,16065,39669,132116.0,40034.0,46549.0,20316.0,25217.0
2026-01-10,region,Ярославская область,52534,19773,32761,142556.0,47023.0,53152.0,18591.0,23790.0
2026-01-10,region,г.Москва,914792,428074,486718,2459551.0,1007324.0,911973.0,363782.0,176472.0
2026-01-10,FO,Северо-Западный федеральный округ,751666,276880,474786,1798392.0,649167.0,668223.0,236121.0,244881.0
2026-01-10,region,Республика Карелия,27133,9787,17346,54157.0,19526.0,20086.0,5405.0,9140.0
2026-01-10,region,Республика Коми,25971,7238,18733,51835.0,15662.0,16259.0,6957.0,12957.0
2026-01-10,region,Архангельская область,35092,10218,24874,72677.0,21174.0,26352.0,8539.0,16612.0
2026-01-10,region,Вологодская область,49053,18734,30319,121135.0,37803.0,42981.0,15578.0,24773.0
2026-01-10,region,Калининградская область,61737,24297,37440,133320.0,51228.0,43120.0,11429.0,27543.0
2026-01-10,region,Ленинградская область,89697,21644,68053,171512.0,49402.0,56672.0,29480.0,35958.0
2026-01-10,region,Мурманская область,26033,8580,17453,43827.0,16761.0,15089.0,3805.0,8172.0
2026-01-10,region,Новгородская область,22221,6574,15647,51389.0,15607.0,20780.0,5757.0,9245.0
2026-01-10,region,Псковская область,20728,6458,14270,53255.0,15492.0,21732.0,6556.0,9475.0
2026-01-10,region,г.Санкт-Петербург,391982,162835,229147,1040153.0,405341.0,403593.0,141916.0,89303.0
2026-01-10,region,Ненецкий автономный округ,2019,515,1504,5132.0,1171.0,1559.0,699.0,1703.0
2026-01-10,FO,Южный федеральный округ,787415,171570,615845,1416450.0,408080.0,424818.0,158406.0,425146.0
2026-01-10,region,Республика Адыгея (Адыгея),18802,3483,15319,32156.0,8881.0,10500.0,3247.0,9528.0
2026-01-10,region,Республика Калмыкия,29690,4459,25231,37162.0,6814.0,4825.0,636.0,24887.0
2026-01-10,region,Краснодарский край,323115,68709,254406,546342.0,161374.0,161650.0,65643.0,157675.0
2026-01-10,region,Астраханская область,31591,7012,24579,60393.0,17816.0,19225.0,4005.0,19347.0
2026-01-10,region,Волгоградская область,80565,18107,62458,159740.0,44884.0,54631.0,20358.0,39867.0
2026-01-10,region,Ростовская область,189024,42517,146507,372021.0,106833.0,118919.0,43723.0,102546.0
2026-01-10,region,Республика Крым,89643,19917,69726,163211.0,45849.0,42266.0,16756.0,58340.0
2026-01-10,region,г.Севастополь,24985,7366,17619,45425.0,15629.0,12802.0,4038.0,12956.0
2026-01-10,FO,Северо-Кавказский федеральный округ,277162,56896,220266,364478.0,115663.0,104737.0,45162.0,98916.0
2026-01-10,region,Республика Дагестан,70266,12774,57492,56433.0,20791.0,16858.0,5411.0,13373.0
2026-01-10,region,Республика Ингушетия,7500,2930,4570,7872.0,4398.0,1621.0,601.0,1252.0
2026-01-10,region,Кабардино-Балкарская Республика,24502,5996,18506,28002.0,10909.0,9006.0,3001.0,5086.0
2026-01-10,region,Карачаево-Черкесская Республика,15265,2960,12305,17736.0,5849.0,4749.0,2544.0,4594.0
2026-01-10,region,Республика Северная Осетия - Алания,20657,5389,15268,28823.0,10528.0,9886.0,2898.0,5511.0
2026-01-10,region,Чеченская Республика,32503,6269,26234,37821.0,13309.0,8092.0,4419.0,12001.0
2026-01-10,region,Ставропольский край,106469,20578,85891,187791.0,49879.0,54525.0,26288.0,57099.0
2026-01-10,FO,Приволжский федеральный округ,1186172,373221,812951,2814470.0,877885.0,989630.0,395535.0,551420.0
2026-01-10,region,Республика Башкортостан,150956,45406,105550,306014.0,100510.0,108513.0,39330.0,57661.0
2026-01-10,region,Республика Марий Эл,23571,6452,17119,59417.0,15960.0,22800.0,6561.0,14096.0
2026-01-10,region,Республика Мордовия,26100,6103,19997,63258.0,14111.0,20379.0,10322.0,18446.0
2026-01-10,region,Республика Татарстан (Татарстан),185525,66317,119208,427690.0,157129.0,150612.0,58244.0,61705.0
2026-01-10,region,Удмуртская Республика,76409,21378,55031,186732.0,51250.0,62817.0,25943.0,46722.0
2026-01-10,region,Чувашская Республика - Чувашия,50595,12902,37693,114086.0,30411.0,45989.0,14653.0,23033.0
2026-01-10,region,Кировская область,48820,15957,32863,124455.0,33040.0,44160.0,18190.0,29065.0
2026-01-10,region,Нижегородская область,135594,49029,86565,372376.0,118095.0,136444.0,56079.0,61758.0
2026-01-10,region,Оренбургская область,65223,15806,49417,132730.0,37023.0,43975.0,19246.0,32486.0
2026-01-10,region,Пензенская область,48328,12136,36192,116603.0,30011.0,38402.0,16561.0,31629.0
2026-01-10,region,Пермский край,107516,33974,73542,257328.0,77567.0,86134.0,35318.0,58309.0
2026-01-10,region,Самарская область,140103,50841,89262,349748.0,125256.0,123925.0,54273.0,46294.0
2026-01-10,region,Саратовская область,80726,22785,57941,192988.0,55278.0,64968.0,24975.0,47767.0
2026-01-10,region,Ульяновская область,46706,14135,32571,111045.0,32244.0,40512.0,15840.0,22449.0
2026-01-10,FO,Уральский федеральный округ,560055,184899,375156,1276840.0,410143.0,440727.0,177111.0,248859.0
2026-01-10,region,Курганская область,24418,6174,18244,62527.0,14803.0,19092.0,8846.0,19786.0
2026-01-10,region,Свердловская область,220159,79783,140376,520570.0,172813.0,181328.0,69849.0,96580.0
2026-01-10,region,Тюменская область,80542,27232,53310,184831.0,63281.0,65789.0,20895.0,34866.0
2026-01-10,region,Челябинская область,150331,50846,99485,332143.0,110130.0,114871.0,43261.0,63881.0
2026-01-10,region,Ханты-Мансийский автономный округ - Югра,65248,16627,48621,137467.0,38639.0,47121.0,26690.0,25017.0
2026-01-10,region,Ямало-Ненецкий автономный округ,19357,4237,15120,39302.0,10477.0,12526.0,7570.0,8729.0
2026-01-10,FO,Сибирский федеральный округ,674053,223898,450155,1516728.0,490824.0,525723.0,200749.0,299432.0
2026-01-10,region,Республика Алтай,9715,2428,7287,17270.0,4698.0,4919.0,2837.0,4816.0
